Time,w_f_0,F_0,N1_0
171.35,40,8.88,67270
171.4,40,8.87885714285714,67280
171.45,40,8.87409523809524,67270.1960784314
171.5,40,8.86792079207921,67260
171.55,40,8.85306930693069,67268.9795918367
171.6,40,8.84,67280
171.65,40,8.84,67284.5833333333
171.7,40,8.83941747572815,67299.2307692308
171.75,40,8.82970873786408,67301.2
171.8,40,8.82,67290
171.85,40,8.81047619047619,67299.5833333333
171.9,40,8.80095238095238,67300.3846153846
171.95,40,8.80882352941177,67290
172,40,8.81862745098039,67290
172.05,40,8.84067307692308,67285.5102040816
172.1,40,8.86471153846155,67292.7777777778
172.15,40,8.87,67313.9583333333
172.2,40,8.87,67328.4
172.25,40,8.86307692307692,67327.1428571429
172.3,40,8.85346153846154,67301.0204081633
172.35,40,8.84695238095238,67276.4705882353
172.4,40,8.84219047619048,67251.2
172.45,40,8.83465346534653,67240
172.5,40,8.82475247524753,67227.2340425532
172.55,40,8.825,67219.2
172.6,40,8.83461538461539,67230
172.65,40,8.84,67230
172.7,40,8.84,67242
172.75,40,8.84,67280
172.8,40,8.84,67310
172.85,40,8.83692307692307,67322.9411764706
172.9,40,8.82730769230769,67352.8571428571
172.95,40,8.82,67391.568627451
173,40,8.82,67420
173.05,40,8.82176470588236,67428.5714285714
173.1,40,8.83156862745098,67453.2
173.15,40,8.84,67461.2
173.2,40,8.84,67445.6862745098
173.25,40,8.83942307692308,67444.2
173.3,40,8.82980769230769,67437.6470588235
173.35,40,8.8201923076923,67412
173.4,40,8.81057692307692,67400
173.45,40,8.80096153846154,67400
173.5,40,8.81747572815534,67419
173.55,40,8.8368932038835,67450
173.6,40,8.83184466019417,67458.0769230769
173.65,40,8.8221359223301,67462.4
173.7,40,8.8125,67469.3877551021
173.75,40,8.80288461538461,67508
173.8,40,8.8,67512
173.85,40,8.8,67492.1568627451
173.9,40,8.80622641509434,67487.1698113208
173.95,40,8.81566037735849,67506.9565217391
174,40,8.82,67520
174.05,40,8.82,67493.4
174.1,40,8.82764150943397,67450
174.15,40,8.84179245283019,67450
174.2,40,8.85,67457.8431372549
174.25,40,8.85,67470
174.3,40,8.84457142857143,67462.9166666667
174.35,40,8.83028571428571,67457.4509803922
174.4,40,8.81725490196078,67470
174.45,40,8.80745098039215,67470
174.5,40,8.8,67473.8775510204
174.55,40,8.8,67476.0784313725
174.6,40,8.80173076923077,67470
174.65,40,8.81134615384616,67458.8235294117
174.7,40,8.81901960784313,67440
174.75,40,8.80921568627451,67427.2
174.8,40,8.80057692307693,67396.7346938775
174.85,40,8.81019230769231,67390
174.9,40,8.81980769230769,67400.3846153846
174.95,40,8.8342718446602,67413.6
175,40,8.84883495145631,67400
175.05,40,8.84553398058252,67400
175.1,40,8.84067961165048,67400
175.15,40,8.82330097087379,67396.6666666667
175.2,40,8.80388349514563,67393.3333333333
175.25,40,8.80747663551402,67407.0588235294
175.3,40,8.81682242990654,67420
175.35,40,8.82,67426
175.4,40,8.82,67434.1176470588
175.45,40,8.81425742574257,67425.7142857143
175.5,40,8.80435643564356,67440
175.55,40,8.80543689320389,67433.8775510204
175.6,40,8.81514563106797,67429.6
175.65,40,8.82485436893204,67450
175.7,40,8.83456310679612,67450
175.75,40,8.84,67450
175.8,40,8.84,67450
175.85,40,8.84,67450
175.9,40,8.84,67456.1224489796
175.95,40,8.84,67485.6862745098
176,40,8.84,67529.1836734694
176.05,40,8.83803921568627,67565.6862745098
176.1,40,8.82823529411764,67600
176.15,40,8.82,67607.3469387755
176.2,40,8.82,67630
176.25,40,8.82133333333333,67624
176.3,40,8.83085714285714,67607.0588235294
176.35,40,8.83900990099009,67602.8571428572
176.4,40,8.81425742574258,67610
176.45,40,8.78971698113207,67610
176.5,40,8.77556603773585,67615.8823529412
176.55,40,8.76141509433962,67630
176.6,40,8.77310679611651,67624.8936170213
176.65,40,8.78766990291262,67601.3461538462
176.7,40,8.81058823529413,67571.875
176.75,40,8.83509803921569,67552.8301886792
176.8,40,8.84,67560
176.85,40,8.84,67571.5384615385
176.9,40,8.84,67600
176.95,40,8.84,67594.1176470588
177,40,8.83425742574257,67571.7647058823
177.05,40,8.82435643564356,67557.6470588235
177.1,40,8.81450980392157,67575.1020408163
177.15,40,8.80470588235294,67573
177.2,40,8.80504854368932,67602.3529411765
177.25,40,8.8147572815534,67568
177.3,40,8.81342857142856,67527.6
177.35,40,8.79914285714285,67515
177.4,40,8.7952427184466,67494.4
177.45,40,8.80980582524272,67493.7254901961
177.5,40,8.82291262135922,67530
177.55,40,8.8326213592233,67535.2
177.6,40,8.84116504854369,67557.8
177.65,40,8.84601941747573,67580
177.7,40,8.85,67587.6470588235
177.75,40,8.85,67614.8979591837
177.8,40,8.84798076923077,67630
177.85,40,8.83355769230769,67630
177.9,40,8.81913461538461,67632.5
177.95,40,8.80471153846153,67644.5833333333
178,40,8.79028846153846,67652.2
178.05,40,8.79471153846154,67624.9019607843
178.1,40,8.79951923076923,67602.8
178.15,40,8.80857142857143,67580
178.2,40,8.81809523809524,67584.8
178.25,40,8.82,67602.3529411765
178.3,40,8.82,67614.4
178.35,40,8.82,67630
178.4,40,8.82,67625.9183673469
178.45,40,8.80971428571428,67610
178.5,40,8.79542857142857,67610
178.55,40,8.79,67607.8
178.6,40,8.79,67602.1568627451
178.65,40,8.78465346534653,67603.8775510204
178.7,40,8.77475247524752,67580
178.75,40,8.77495238095238,67584.4
178.8,40,8.78447619047619,67606.4705882353
178.85,40,8.79207920792079,67642
178.9,40,8.7970297029703,67696.1224489796
178.95,40,8.8,67728.4615384615
179,40,8.8,67756.4
179.05,40,8.7985294117647,67740
179.1,40,8.79362745098039,67740
179.15,40,8.7912380952381,67736.3265306122
179.2,40,8.796,67712
179.25,40,8.79921568627451,67672.3076923077
179.3,40,8.79431372549019,67643.2653061225
179.35,40,8.7888349514563,67654.4897959184
179.4,40,8.77912621359223,67632
179.45,40,8.76971153846154,67640
179.5,40,8.76490384615385,67635.625
179.55,40,8.76009615384615,67604.4897959184
179.6,40,8.70291262135919,67583.9215686275
179.65,40,8.64466019417475,67600
179.7,40,8.49708737864072,67594.2857142857
179.75,40,8.34174757281555,67558.3673469388
179.8,40,8.12980769230764,67551.8
179.85,40,7.90865384615371,67563.6
179.9,40,7.69124999999995,67574.7058823529
179.95,40,7.47490384615378,67545.2
180,40,7.25752475247526,67516.7346938775
180.05,32.6530612244789,7.03970297029699,67490.8163265306
180.1,0,6.84903846153837,67448.0769230769
180.15,0,6.67115384615379,67444.6153846154
180.2,0,6.50660377358483,67466.25
180.25,0,6.35094339622643,67417.358490566
180.3,0,6.19633663366336,67268.5714285713
180.35,0,6.04287128712867,67049.3877551019
180.4,0,5.88854368932039,66786.6
180.45,0,5.73320388349508,66451.3999999999
180.5,0,5.57786407766988,65944.6
180.55,0,5.42252427184461,65328.0392156862
180.6,0,5.27628571428565,64670.7999999996
180.65,0,5.14771428571425,64011.6326530612
180.7,0,5.02203883495139,63364.9019607842
180.75,0,4.90553398058251,62758.9795918367
180.8,0,4.78970588235291,62166.2745098038
180.85,0,4.67696078431367,61569.1999999997
180.9,0,4.56586538461538,60977.7551020408
180.95,0,4.46490384615383,60388.679245283
181,0,4.36388349514566,59871.6666666668
181.05,0,4.2619417475728,59285.6603773585
181.1,0,4.15999999999994,58826.2499999998
181.15,0,4.04785046728969,58262
181.2,0,3.93570093457939,57683.7499999997
181.25,0,3.83910891089108,57129.9999999999
181.3,0,3.74504950495046,56627.5999999998
181.35,0,3.65660194174753,56097.4999999998
181.4,0,3.56922330097086,55564
181.45,0,3.49647058823527,55018.8235294115
181.5,0,3.42784313725491,54506.1538461539
181.55,0,3.35714285714284,53966.8085106381
181.6,0,3.28571428571425,53421.1320754714
181.65,0,3.20666666666665,52927.551020408
181.7,0,3.1233333333333,52387.6923076921
181.75,0,3.04428571428571,51859.1489361701
181.8,0,2.96809523809521,51336.0784313723
181.85,0,2.89359223300966,50798.3673469386
181.9,0,2.82077669902911,50284.7169811321
181.95,0,2.76077669902911,49827.4468085105
182,0,2.71708737864078,49272
182.05,0,2.6752427184466,48790.9615384613
182.1,0,2.63640776699027,48299.9999999998
182.15,0,2.60230769230768,47800.7843137253
182.2,0,2.57826923076922,47308.7755102039
182.25,0,2.55184466019417,46791.6000000001
182.3,0,2.5178640776699,46313.1372549018
182.35,0,2.48475728155339,45853.5999999999
182.4,0,2.45563106796116,45410.6122448978
182.45,0,2.42826923076922,44922.3529411763
182.5,0,2.41384615384615,44451.8000000001
182.55,0,2.39902912621359,43979.9999999999
182.6,0,2.37475728155339,43488.7999999998
182.65,0,2.35048543689321,43093.9999999998
182.7,0,2.3264423076923,42646.1538461537
182.75,0,2.30240384615384,42221.2499999999
182.8,0,2.29117647058823,41757.9999999999
182.85,0,2.2813725490196,41363.0769230768
182.9,0,2.26771428571428,41027.6923076922
182.95,0,2.25342857142856,40719.9999999998
183,0,2.23893203883495,40410
183.05,0,2.22436893203883,40104.1176470588
183.1,0,2.20333333333332,39840.1960784313
183.15,0,2.1795238095238,39595.2083333333
183.2,0,2.16108910891088,39357.6470588235
183.25,0,2.14623762376237,39151.6666666666
183.3,0,2.14,38944.6153846153
183.35,0,2.14,38752.8301886792
183.4,0,2.135,38573.5849056604
183.45,0,2.12538461538461,38383.7999999999
183.5,0,2.10718446601942,38210.9433962265
183.55,0,2.07805825242717,38060
183.6,0,2.05446601941747,37914.074074074
183.65,0,2.03990291262136,37765.9259259259
183.7,0,2.03,37607.8
183.75,0,2.03,37497.8431372549
183.8,0,2.02732673267326,37390
183.85,0,2.01247524752474,37259.9999999999
183.9,0,2,37130
183.95,0,2,37022.156862745
184,0,1.99735849056604,36912.2
184.05,0,1.97849056603773,36780
184.1,0,1.95970297029702,36680
184.15,0,1.94485148514851,36598.4615384615
184.2,0,1.93,36521.5384615384
184.25,0,1.93,36430
184.3,0,1.93,36330
184.35,0,1.92148514851484,36238.0392156862
184.4,0,1.91158415841584,36140
184.45,0,1.90588235294117,36059.9999999999
184.5,0,1.90098039215686,35960
184.55,0,1.88846153846153,35881.5686274509
184.6,0,1.87403846153846,35800
184.65,0,1.86300970873786,35723.0769230769
184.7,0,1.85330097087379,35631.8367346938
184.75,0,1.85640776699029,35551.6
184.8,0,1.86611650485437,35471.6
184.85,0,1.87291262135923,35401.4
184.9,0,1.87776699029126,35311.8
184.95,0,1.86714285714285,35233.1372549019
185,0,1.84333333333333,35161.4285714286
185.05,0,1.8213725490196,35102.3529411765
185.1,0,1.80176470588234,35026.1538461538
185.15,0,1.79,34947.8431372549
185.2,0,1.79,34879.9999999999
185.25,0,1.79,34783.8461538462
185.3,0,1.79,34704.7058823529
185.35,0,1.7878431372549,34641.25
185.4,0,1.77803921568627,34564.6153846154
185.45,0,1.77259615384616,34483.2653061224
185.5,0,1.78701923076923,34385.8823529411
185.55,0,1.79855769230769,34324.7058823529
185.6,0,1.78413461538461,34247.8431372549
185.65,0,1.76970873786408,34174.375
185.7,0,1.75514563106796,34113.6
185.75,0,1.74058252427185,34044.2
185.8,0,1.75411764705882,34011.8
185.85,0,1.76882352941177,33934.8
185.9,0,1.78339805825243,33883.9215686274
185.95,0,1.79796116504855,33823.6734693877
186,0,1.80826923076923,33773.9215686274
186.05,0,1.81788461538462,33725.7692307692
186.1,0,1.80874999999999,33682.5531914894
186.15,0,1.79432692307692,33632.0408163265
186.2,0,1.77640776699028,33582.9411764706
186.25,0,1.75699029126214,33551.8
186.3,0,1.75,33503.9215686274
186.35,0,1.75,33471.8367346939
186.4,0,1.75557692307692,33442.8846153846
186.45,0,1.76519230769231,33404
186.5,0,1.77,33390.8163265306
186.55,0,1.77,33390
186.6,0,1.7764077669903,33371.9230769231
186.65,0,1.79097087378641,33360.8163265306
186.7,0,1.79451923076923,33341.6
186.75,0,1.78009615384615,33312.9411764706
186.8,0,1.77,33310
186.85,0,1.77,33292.0408163265
186.9,0,1.76764705882353,33307.6470588235
186.95,0,1.7578431372549,33292.0408163265
187,0,1.74903846153846,33290
187.05,0,1.74423076923077,33290
187.1,0,1.74,33290
187.15,0,1.74,33290
187.2,0,1.74056603773585,33281.3461538461
187.25,0,1.75471698113207,33280
187.3,0,1.7688679245283,33280
187.35,0,1.7792,33288.9795918367
187.4,0,1.7892,33281
187.45,0,1.78132075471698,33280
187.5,0,1.77188679245283,33262.4489795918
187.55,0,1.75823529411764,33260
187.6,0,1.7435294117647,33243.137254902
187.65,0,1.7326213592233,33231.0638297872
187.7,0,1.72291262135922,33212.6923076923
187.75,0,1.73029411764706,33183.6734693878
187.8,0,1.745,33180
187.85,0,1.76257142857144,33162.8
187.9,0,1.78161904761905,33151.7307692308
187.95,0,1.78456310679611,33132.9166666667
188,0,1.77485436893204,33130
188.05,0,1.77,33147.2549019608
188.1,0,1.77,33123.125
188.15,0,1.7635922330097,33120
188.2,0,1.74902912621359,33120
188.25,0,1.74182692307692,33128.4615384615
188.3,0,1.74663461538462,33130
188.35,0,1.75288461538462,33146.8
188.4,0,1.7625,33150
188.45,0,1.77,33158.2
188.5,0,1.77,33151.8
188.55,0,1.77,33158.0392156863
188.6,0,1.77,33152.1568627451
188.65,0,1.77,33150
188.7,0,1.77,33174.1176470588
188.75,0,1.76961165048544,33180
188.8,0,1.75990291262136,33180
188.85,0,1.75019417475728,33163.8461538461
188.9,0,1.75,33176.3265306122
188.95,0,1.75,33196.4
189,0,1.75,33208.3673469388
189.05,0,1.75,33210
189.1,0,1.75,33226.4
189.15,0,1.75,33238.0392156863
189.2,0,1.75,33240
189.25,0,1.75,33240
189.3,0,1.75699029126214,33231.8367346939
189.35,0,1.76669902912622,33230
189.4,0,1.77,33230
189.45,0,1.77,33230
189.5,0,1.77,33230
189.55,0,1.77,33205.8823529412
189.6,0,1.76529411764705,33200
189.65,0,1.75549019607843,33200
189.7,0,1.75,33200
189.75,0,1.75,33200
189.8,0,1.74495327102804,33184.0816326531
189.85,0,1.73093457943925,33164.3137254902
189.9,0,1.72217821782178,33175.9183673469
189.95,0,1.73207920792079,33164.3137254902
190,0,1.74294117647059,33175.9183673469
190.05,0,1.75764705882353,33164
190.1,0,1.77,33152.1568627451
190.15,0,1.77,33157.9591836735
190.2,0,1.76825242718446,33175.6862745098
190.25,0,1.75368932038835,33164.4
190.3,0,1.74085714285715,33160
190.35,0,1.75514285714287,33160
190.4,0,1.76942857142858,33175.6
190.45,0,1.77,33164.4
190.5,0,1.77,33137.0588235294
190.55,0,1.77,33122.8301886792
190.6,0,1.77,33105.1063829787
190.65,0,1.77811881188119,33100
190.7,0,1.7880198019802,33100
190.75,0,1.79,33100
190.8,0,1.79,33085.4166666667
190.85,0,1.79,33080
190.9,0,1.79,33072.9411764706
190.95,0,1.77446601941747,33055.1063829787
191,0,1.75019417475728,33050
191.05,0,1.73436893203883,33050
191.1,0,1.72466019417475,33050
191.15,0,1.72757281553398,33042.6923076923
191.2,0,1.7421359223301,33047.5
191.25,0,1.75442307692308,33050
191.3,0,1.76403846153846,33050
191.35,0,1.77,33064.1176470588
191.4,0,1.77,33070
191.45,0,1.76722772277228,33076.9811320755
191.5,0,1.75732673267327,33080
191.55,0,1.75,33080
191.6,0,1.75,33080
191.65,0,1.75174757281554,33094.5098039216
191.7,0,1.76145631067962,33100
191.75,0,1.76884615384615,33113.3333333333
191.8,0,1.75923076923077,33120
191.85,0,1.75038834951457,33120
191.9,0,1.76009708737864,33106.25
191.95,0,1.76980582524272,33114
192,0,1.77,33120
192.05,0,1.77,33120
192.1,0,1.77,33106.8
192.15,0,1.77,33100
192.2,0,1.77826923076923,33100
192.25,0,1.78788461538462,33113.7254901961
192.3,0,1.79378640776699,33106.4
192.35,0,1.79864077669903,33100
192.4,0,1.79660377358491,33113.75
192.45,0,1.79188679245283,33120
192.5,0,1.79294117647059,33120
192.55,0,1.7978431372549,33139.5918367347
192.6,0,1.80815533980583,33150
192.65,0,1.82271844660194,33156.5306122449
192.7,0,1.82264705882353,33186.9387755102
192.75,0,1.80794117647059,33220
192.8,0,1.79336538461538,33216.5306122449
192.85,0,1.7789423076923,33210
192.9,0,1.77368932038835,33223.6
192.95,0,1.78339805825243,33216.4
193,0,1.79,33223.3333333333
193.05,0,1.79,33230
193.1,0,1.78568627450979,33236.6666666667
193.15,0,1.76607843137255,33240
193.2,0,1.75,33253.0612244898
193.25,0,1.75,33246.5306122449
193.3,0,1.75097087378641,33253.0769230769
193.35,0,1.76067961165049,33273.3333333333
193.4,0,1.77,33280
193.45,0,1.77,33280
193.5,0,1.77,33286.4705882353
193.55,0,1.77932038834952,33303.3333333333
193.6,0,1.7890291262136,33310
193.65,0,1.79432692307692,33297.5471698113
193.7,0,1.79913461538462,33290
193.75,0,1.79601941747573,33290
193.8,0,1.79116504854369,33283.5294117647
193.85,0,1.79,33280
193.9,0,1.79,33286.2745098039
193.95,0,1.79,33290
194,0,1.79,33284.0816326531
194.05,0,1.79902912621359,33255
194.1,0,1.81359223300971,33240
194.15,0,1.81184466019418,33252.8
194.2,0,1.79728155339805,33260
194.25,0,1.78514563106796,33248
194.3,0,1.77543689320388,33252.2448979592
194.35,0,1.7742718446602,33260
194.4,0,1.78398058252427,33260
194.45,0,1.78634615384615,33278.2352941177
194.5,0,1.77673076923077,33283.8775510204
194.55,0,1.77432692307693,33280
194.6,0,1.78875000000001,33280
194.65,0,1.80320388349514,33286.2
194.7,0,1.81776699029127,33283.9215686274
194.75,0,1.83152380952381,33280
194.8,0,1.84104761904762,33280
194.85,0,1.85089108910892,33280
194.9,0,1.86574257425743,33286
194.95,0,1.88057692307693,33302
195,0,1.895,33315.8823529412
195.05,0,1.90942307692308,33320
195.1,35.0000000000237,1.94230769230771,33331.6666666667
195.15,60,1.97596153846154,33340
195.2,60,2.00135922330098,33340
195.25,60,2.02563106796117,33340
195.3,60,2.04971153846155,33340
195.35,60,2.07375000000001,33351.7647058824
195.4,60,2.10198019801981,33365.8
195.45,60,2.13168316831684,33381.6
195.5,60,2.17461538461538,33425.5102040816
195.55,60,2.22269230769231,33489.6226415094
195.6,60,2.27384615384617,33565
195.65,60,2.32673076923078,33652.2
195.7,60,2.37446601941749,33752.5490196079
195.75,60,2.41815533980582,33872.8
195.8,60,2.45941747572816,33992.8571428572
195.85,60,2.49825242718449,34132.8000000001
195.9,60,2.53903846153848,34302.3529411765
195.95,60,2.58230769230771,34488.5714285715
196,60,2.63470588235294,34675.9615384615
196.05,60,2.70333333333335,34875.7142857143
196.1,60,2.77000000000003,35098.8000000001
196.15,60,2.83250000000002,35309.8039215686
196.2,60,2.89846153846158,35543.2653061225
196.25,60,2.97538461538462,35816.1538461538
196.3,60,3.05254901960786,36082.4528301887
196.35,60,3.13098039215689,36358.9583333335
196.4,60,3.20807692307692,36673.0434782609
196.45,60,3.27538461538464,36986.274509804
196.5,60,3.34313725490198,37297.6923076923
196.55,60,3.42156862745101,37646.3265306123
196.6,60,3.50000000000006,37952.5454545456
196.65,60,3.6,38270.888888889
196.7,60,3.70000000000001,38652.1153846155
196.75,60,3.79653846153845,39011.3725490196
196.8,60,3.89269230769233,39375
196.85,60,3.98961165048548,39753.9215686276
196.9,60,4.08669902912622,40155
196.95,60,4.19568627450983,40568.3333333334
197,60,4.308431372549,40966.4705882352
197.05,60,4.41542857142858,41378.1632653062
197.1,60,4.52019047619052,41807.6470588237
197.15,60,4.63901960784315,42235.0000000001
197.2,60,4.76647058823533,42689.7872340427
197.25,60,4.90644230769231,43153.5294117646
197.3,60,5.05548076923083,43624.6938775511
197.35,60,5.2035294117648,44114.7058823532
197.4,60,5.35058823529416,44615.2
197.45,60,5.49029126213598,45141.224489796
197.5,60,5.62135922330097,45639.6226415093
197.55,60,5.76346153846158,46155
197.6,60,5.92211538461549,46690.0000000002
197.65,60,6.07923076923082,47209.2307692309
197.7,60,6.23307692307699,47753.4693877553
197.75,60,6.39730769230769,48294.4
197.8,60,6.59442307692309,48844.2857142858
197.85,60,6.80470588235301,49419.2156862748
197.9,60,7.08411764705886,49994.2857142857
197.95,60,7.36000000000014,50564.3137254903
198,60,7.61,51148.9795918367
198.05,60,7.86,51733.6538461539
198.1,60,8.07287128712876,52328.6274509808
198.15,60,8.28574257425741,52913.4693877553
198.2,60,8.59800000000007,53487.5000000002
198.25,60,8.91228571428571,54130
198.3,60,9.26611650485442,54792.1568627453
198.35,60,9.62533980582535,55453.3333333336
198.4,60,9.93519607843134,56116.8000000001
198.45,60,10.2342156862745,56767.2000000003
198.5,60,10.5953398058252,57404.6153846154
198.55,60,10.9739805825244,58060.8163265308
198.6,60,11.3474285714287,58741.1764705886
198.65,60,11.7188571428571,59485.2000000002
198.7,60,12.0788235294119,60343.461538462
198.75,60,12.4317647058824,61271.6666666668
198.8,60,12.8030769230771,62260.0000000003
198.85,60,13.1876923076925,63264.6938775515
198.9,60,13.5001923076923,64250.8000000002
198.95,60,13.740576923077,65183.8461538465
199,60,13.902427184466,66082.5490196078
199.05,60,13.9558252427185,66994.2857142859
199.1,60,13.9882352941176,67896.5384615388
199.15,60,13.9833333333333,68785.0000000002
199.2,60,13.98,69701.6000000003
199.25,60,13.98,70595.1020408163
199.3,60,13.9749514563107,71466.4000000003
199.35,60,13.9555339805825,72293.2075471702
199.4,60,13.94,73120.0000000001
199.45,60,13.94,73975.098039216
199.5,60,13.9419230769231,74837.4468085108
199.55,60,13.9611538461539,75647.8431372551
199.6,60,13.9798039215686,76434.3750000002
199.65,60,13.97,77265.9615384615
199.7,60,13.9601960784314,77987.8000000001
199.75,60,13.9457281553398,78556.4705882352
199.8,60,13.9311650485437,79035.1020408164
199.85,60,13.93,79371.1764705883
199.9,60,13.93,79592.5
199.95,60,13.9341176470588,79747.6923076924
200,60,13.9390196078431,79887.0588235294
200.05,60,13.94,79998.7755102041
200.1,60,13.94,80080
200.15,60,13.94,80110
200.2,60,13.94,80113.7254901961
200.25,60,13.9370192307692,80120
200.3,60,13.9322115384615,80120
200.35,60,13.9246534653465,80128
200.4,60,13.9147524752475,80140
200.45,60,13.905,80147.7551020408
200.5,60,13.8953846153846,80164
200.55,60,13.89,80150
200.6,60,13.89,80127.8431372549
200.65,60,13.893738317757,80132.4
200.7,60,13.9030841121495,80120
200.75,60,13.9125242718447,80097.2
200.8,60,13.9222330097087,80079
200.85,60,13.9280392156863,80110
200.9,60,13.9182352941176,80110
200.95,60,13.91,80110
201,60,13.91,80102.5490196078
201.05,60,13.9090291262136,80097.3469387755
201.1,60,13.8993203883495,80110
201.15,60,13.8903846153846,80103.0769230769
201.2,60,13.9,80090
201.25,60,13.9096153846154,80086.4
201.3,60,13.91,80090.5882352941
201.35,60,13.91,80110
201.4,60,13.8969306930693,80102.9411764706
201.45,60,13.8820792079208,80090
201.5,60,13.88,80090
201.55,60,13.88,80090
201.6,60,13.8835849056604,80086.6666666667
201.65,60,13.8883018867925,80083.137254902
201.7,60,13.8868,80105.9574468085
201.75,60,13.8818,80133.2075471698
201.8,60,13.8830769230769,80120
201.85,60,13.8878846153846,80120
201.9,60,13.89,80133.0769230769
201.95,60,13.89,80160
202,60,13.8949019607843,80169.2307692308
202.05,60,13.9047058823529,80184.1666666667
202.1,60,13.91,80176.2745098039
202.15,60,13.91,80198.6538461538
202.2,60,13.9044660194175,80214.2222222222
202.25,60,13.8899029126214,80206.7924528302
202.3,60,13.8845283018868,80226.25
202.35,60,13.898679245283,80233.5849056604
202.4,60,13.91,80220
202.45,60,13.91,80210.7692307692
202.5,60,13.9082692307692,80192.8571428571
202.55,60,13.8986538461538,80200
202.6,60,13.8885576923077,80205.6
202.65,60,13.8741346153846,80220
202.7,60,13.8602857142857,80211.6
202.75,60,13.8745714285714,80192.9166666667
202.8,60,13.8888571428571,80200
202.85,60,13.898932038835,80200
202.9,60,13.908640776699,80212
202.95,60,13.9014851485149,80234.1176470588
203,60,13.8915841584158,80225.6
203.05,60,13.8777669902913,80240
203.1,60,13.8632038834951,80234
203.15,60,13.867358490566,80214
203.2,60,13.8767924528302,80197.1153846154
203.25,60,13.88,80203.2653061225
203.3,60,13.88,80234.2857142857
203.35,60,13.88,80228.8235294118
203.4,60,13.88,80258.5714285714
203.45,60,13.8826732673267,80285.8823529412
203.5,60,13.8876237623762,80294.2857142857
203.55,60,13.89,80294.4230769231
203.6,60,13.89,80337.9591836735
203.65,60,13.8877884615385,80360
203.7,60,13.8829807692308,80360
203.75,60,13.8818446601942,80365.0980392157
203.8,60,13.8866990291262,80372.8
203.85,60,13.8884761904762,80337.7551020408
203.9,60,13.8837142857143,80292.2
203.95,60,13.8767647058823,80272.6
204,60,13.8620588235294,80285.306122449
204.05,60,13.8508653846154,80286.2745098039
204.1,60,13.8556730769231,80250
204.15,60,13.8609708737864,80257.8
204.2,60,13.8706796116505,80269.6
204.25,60,13.8796226415094,80242.4528301887
204.3,60,13.8701886792453,80255.8823529412
204.35,60,13.8607547169811,80278.0434782609
204.4,60,13.8691089108911,80283
204.45,60,13.8790099009901,80309.6
204.5,60,13.88,80277.4
204.55,60,13.88,80272.5
204.6,60,13.8678846153846,80280
204.65,60,13.8534615384615,80288.6274509804
204.7,60,13.8536538461538,80316
204.75,60,13.8584615384615,80296.0784313726
204.8,60,13.8666019417476,80280
204.85,60,13.8763106796117,80284.705882353
204.9,60,13.88,80293.4
204.95,60,13.88,80272.2
205,60,13.8745098039216,80284.2307692308
205.05,60,13.8647058823529,80303.75
205.1,60,13.8650485436893,80320
205.15,60,13.8747572815534,80320
205.2,60,13.88,80321.8
205.25,60,13.88,80339.375
205.3,60,13.8764705882353,80380
205.35,60,13.8666666666667,80375.6
205.4,60,13.8584905660377,80360
205.45,60,13.8537735849057,80360
205.5,60,13.8509900990099,80369.375
205.55,60,13.8559405940594,80403.6538461538
205.6,60,13.8617475728155,80380
205.65,60,13.8714563106796,80376
205.7,60,13.8805769230769,80360
205.75,60,13.8853846153846,80368
205.8,60,13.8898130841121,80401.9607843137
205.85,60,13.8851401869159,80401.1764705882
205.9,60,13.8804672897196,80355.1020408163
205.95,60,13.8709090909091,80333.6
206,60,13.8608080808081,80346.4
206.05,60,13.868932038835,80328.1632653061
206.1,60,13.878640776699,80321.9607843137
206.15,60,13.8717307692308,80324.6
206.2,60,13.8621153846154,80296.4
206.25,60,13.86,80280
206.3,60,13.86,80287.2
206.35,60,13.86,80321.7307692308
206.4,60,13.86,80330
206.45,60,13.86,80335.4
206.5,60,13.86,80360
206.55,60,13.86,80358.4210526316
206.6,60,13.86,80350
206.65,60,13.86,80351.4285714286
206.7,60,13.86,80358.3673469388
206.75,60,13.86,80355.4
206.8,60,13.86,80380
206.85,60,13.86,80383.2
206.9,60,13.86,80401.568627451
206.95,60,13.86,80412.7450980392
207,60,13.86,80424.1176470588
207.05,60,13.86,80374.8979591837
207.1,60,13.86,80328.8461538462
207.15,60,13.86,80322.4489795918
207.2,60,13.86,80353.125
207.25,60,13.86,80384.1176470588
207.3,60,13.86,80408.7755102041
207.35,60,13.86,80404.0384615385
207.4,60,13.86,80428
207.45,60,13.86,80408.9583333333
207.5,60,13.8462857142857,80397.3076923077
207.55,60,13.832,80382.8846153846
207.6,60,13.8214,80411.9565217392
207.65,60,13.8114,80445.4901960784
207.7,60,13.8183495145631,80480
207.75,60,13.8280582524272,80480
207.8,60,13.837476635514,80481.2244897959
207.85,60,13.8468224299065,80490
207.9,60,13.8597058823529,80490
207.95,60,13.8744117647059,80492.2641509434
208,60,13.8830097087379,80508.125
208.05,60,13.8878640776699,80480
208.1,60,13.8872815533981,80477.6
208.15,60,13.882427184466,80460
208.2,60,13.8750980392157,80460
208.25,60,13.8652941176471,80455.1923076923
208.3,60,13.864380952381,80411.2
208.35,60,13.8739047619048,80430
208.4,60,13.8764705882353,80428
208.45,60,13.8666666666667,80412.8846153846
208.5,60,13.8554285714286,80441.2
