Time,w_f_0,F_0,N1_0
29.15,0,1.74,32920
29.2,0,1.74,32920.4
29.25,0,1.74,32939.6
29.3,0,1.74,32919.8
29.35,0,1.74194174757281,32910
29.4,0,1.74679611650485,32910
29.45,0,1.74838095238095,32910.2
29.5,0,1.74361904761905,32919.8
29.55,0,1.74117647058824,32910.6
29.6,0,1.74607843137255,32940
29.65,0,1.74902912621359,32939.6
29.7,0,1.74417475728155,32920
29.75,0,1.74,32920
29.8,0,1.74,32920
29.85,0,1.74,32920
29.9,0,1.74,32920.4
29.95,0,1.74009708737864,32940
30,0,1.74495145631068,32939.6
30.05,0,1.74980582524272,32920
30.1,0,1.75914285714286,32920
30.15,0,1.76866666666667,32919.8076923077
30.2,0,1.76165048543689,32910.1923076923
30.25,0,1.75194174757281,32920
30.3,0,1.74611650485437,32920
30.35,0,1.74126213592233,32920
30.4,0,1.74355769230769,32920
30.45,0,1.74836538461539,32920
30.5,0,1.74029411764706,32940.4
30.55,0,1.72558823529411,32960
30.6,0,1.72596153846154,32960
30.65,0,1.73557692307692,32970
30.7,0,1.74,32970.3921568627
30.75,0,1.74,32990
30.8,0,1.73519230769231,32990
30.85,0,1.72557692307692,32989.6
30.9,0,1.72,32970
30.95,0,1.72,32969.8
31,0,1.72873786407767,32960
31.05,0,1.75300970873787,32960
31.1,0,1.77,32960
31.15,0,1.77,32970
31.2,0,1.76803921568627,32970
31.25,0,1.75823529411765,32970
31.3,0,1.74923076923077,32990
31.35,0,1.74442307692308,32970
31.4,0,1.74038834951456,32970
31.45,0,1.7452427184466,32970
31.5,0,1.75,32960.1923076923
31.55,0,1.75,32969.8076923077
31.6,0,1.75,32960.2
31.65,0,1.75,32959.6153846154
31.7,0,1.75,32940.3846153846
31.75,0,1.73747572815534,32968.8235294118
31.8,0,1.72291262135922,32989.5918367347
31.85,0,1.71615384615385,32999.8
31.9,0,1.71134615384615,33000
31.95,0,1.71356435643565,33000
32,0,1.71851485148515,33000
32.05,0,1.72673076923077,32990.1960784314
32.1,0,1.73634615384615,32990
32.15,0,1.74295238095238,32970.4081632653
32.2,0,1.74771428571429,32970
32.25,0,1.75,32970
32.3,0,1.75,32970
32.35,0,1.75952380952381,32970
32.4,0,1.77857142857143,32988.8
32.45,0,1.78230769230769,32970.8163265306
32.5,0,1.76307692307692,32986.5517241379
32.55,0,1.75,32990
32.6,0,1.75,32990
32.65,0,1.75237623762376,32970.8
32.7,0,1.76227722772277,32988.8235294118
32.75,0,1.77,32971.2
32.8,0,1.77,32961.1320754717
32.85,0,1.76864077669903,32960
32.9,0,1.75893203883495,32941.1764705882
32.95,0,1.75,32958.431372549
33,0,1.75,32941.2244897959
33.05,0,1.74961904761905,32940
33.1,0,1.73057142857143,32958.7755102041
